tokens	nar	ctc_beam_10	ar_greedy	ar_beam_5
17	0.313	0.5700000000000001	1.7380406856536865	3.5064895153045654
17	0.40800000000000003	0.683	1.7782871723175049	4.568207263946533
10	0.269	0.402	0.8573496341705322	1.6210060119628906
5	0.22299999999999998	0.277	0.4520998001098633	0.6874139308929443
11	0.317	0.52	1.8948683738708496	3.6547980308532715
18	0.295	0.505	1.4234905242919922	2.708601713180542
43	0.526	0.9339999999999999	4.038131952285767	11.17605710029602
23	0.48	0.806	1.5714607238769531	7.032974481582642
20	0.406	0.6739999999999999	1.9144690036773682	4.401165723800659
38	0.499	0.8880000000000001	3.1646692752838135	8.390545129776001
19	0.56	1.069	2.7500429153442383	10.861382961273193
20	0.357	0.61	1.6126935482025146	3.295356273651123
15	0.295	0.486	1.4700291156768799	3.264343023300171
17	0.333	0.577	1.6890316009521484	4.799497365951538
2	0.23099999999999998	0.317	0.6911106109619141	1.2654609680175781
17	0.381	0.637	2.198761224746704	4.943916320800781
37	0.5449999999999999	0.776	3.148407459259033	8.27397608757019
14	0.473	0.78	1.9289603233337402	6.5556886196136475
13	0.45199999999999996	0.8919999999999999	3.328054428100586	9.372772693634033
7	0.413	0.8480000000000001	3.608812093734741	8.745325565338135
9	0.25	0.394	0.9320235252380371	1.5796074867248535
11	0.3	0.42800000000000005	1.1140162944793701	2.2906224727630615
19	0.352	0.518	1.6563971042633057	4.242351531982422
15	0.284	0.429	0.9963960647583008	2.2565362453460693
11	0.28200000000000003	0.46299999999999997	1.0758419036865234	1.983935832977295
11	0.273	0.367	1.101316213607788	1.9185094833374023
26	0.42999999999999994	0.853	3.373603343963623	7.991854190826416
31	0.46499999999999997	0.861	3.37445330619812	8.251901626586914
13	0.272	0.449	0.9290103912353516	1.7333910465240479
9	0.248	0.332	0.7147636413574219	1.2400429248809814
6	0.345	0.472	1.5335962772369385	3.227867364883423
11	0.33599999999999997	0.486	1.4838027954101562	3.896739959716797
27	0.398	0.6890000000000001	2.349022150039673	5.601153373718262
14	0.312	0.42900000000000005	1.0538733005523682	2.0478129386901855
12	0.28400000000000003	0.374	1.0649175643920898	2.182943344116211
23	0.33799999999999997	0.597	1.9179112911224365	4.67389988899231
10	0.23	0.30000000000000004	0.5861504077911377	1.169668197631836
19	0.297	0.462	1.1908822059631348	2.6032302379608154
19	0.29500000000000004	0.508	1.2797400951385498	2.4768378734588623
25	0.323	0.534	1.6748502254486084	3.6817831993103027
41	0.423	0.857	3.069791793823242	7.55507493019104
8	0.251	0.33299999999999996	0.6519198417663574	1.2175984382629395
5	0.319	0.438	1.0618422031402588	2.1386489868164062
34	0.395	0.65	2.3431167602539062	5.061589479446411
26	0.379	0.581	1.5874524116516113	3.5991833209991455
11	0.252	0.325	0.7607212066650391	1.1816298961639404
9	0.233	0.32899999999999996	0.6330654621124268	1.0575590133666992
8	0.214	0.28400000000000003	0.622706413269043	1.0283849239349365
17	0.27	0.443	1.322075605392456	2.621711254119873
31	0.325	0.569	2.0073890686035156	4.10074257850647
19	0.33499999999999996	0.5369999999999999	1.5887751579284668	3.9309070110321045
37	0.40199999999999997	0.6639999999999999	2.2503926753997803	5.197813510894775
17	0.27999999999999997	0.4	1.08054518699646	2.028036117553711
22	0.368	0.5760000000000001	1.5154600143432617	3.574720859527588
8	0.22199999999999998	0.288	0.7071225643157959	1.2042129039764404
34	0.368	0.702	2.41182279586792	5.8036909103393555
25	0.376	0.64	2.071354389190674	4.130130290985107
8	0.248	0.319	0.8166306018829346	1.54315185546875
7	0.223	0.28500000000000003	0.5733699798583984	1.0675456523895264
33	0.423	0.743	2.1090874671936035	4.955445766448975
9	0.239	0.317	0.7471327781677246	1.4185378551483154
14	0.264	0.403	1.0752017498016357	2.452538251876831
29	0.315	0.5369999999999999	1.7797162532806396	4.236006021499634
37	0.43200000000000005	0.7090000000000001	2.781308174133301	6.5242486000061035
15	0.274	0.438	1.0114147663116455	2.14168119430542
32	0.43	0.8400000000000001	2.2253105640411377	5.428146839141846
6	0.213	0.312	0.4999260902404785	0.8326115608215332
24	0.368	0.6020000000000001	1.968557596206665	4.408502817153931
22	0.362	0.64	2.1440889835357666	3.9746451377868652
21	0.304	0.547	1.738964319229126	3.871814727783203
29	0.321	0.552	1.6394355297088623	3.7524149417877197
25	0.34	0.567	1.8033840656280518	3.9816503524780273
29	0.385	0.615	2.0123536586761475	4.4080119132995605
10	0.248	0.322	0.7166121006011963	1.3172173500061035
13	0.291	0.371	0.8681120872497559	1.5369832515716553
12	0.325	0.403	0.8899626731872559	1.7782042026519775
41	0.552	0.8939999999999999	3.2066242694854736	8.729314088821411
22	0.322	0.534	1.4469220638275146	3.150352954864502
13	0.295	0.472	1.2767601013183594	2.461007833480835
21	0.279	0.477	1.3173162937164307	3.108314037322998
11	0.251	0.35	0.7544803619384766	1.4032578468322754
25	0.33099999999999996	0.5680000000000001	1.612748146057129	3.6893181800842285
36	0.46499999999999997	0.8180000000000001	2.7770297527313232	7.3258280754089355
34	0.473	0.8440000000000001	2.5128653049468994	6.346801280975342
35	0.47	0.8420000000000001	2.52024507522583	7.1105499267578125
10	0.256	0.351	0.7452986240386963	1.363588809967041
6	0.326	0.462	1.2043452262878418	2.717397928237915
21	0.345	0.517	1.584367275238037	3.2012078762054443
12	0.241	0.33799999999999997	0.9295003414154053	2.0105388164520264
37	0.536	0.9550000000000001	3.1652934551239014	9.468197107315063
26	0.46799999999999997	0.782	2.718141555786133	6.69640040397644
13	0.301	0.42100000000000004	0.9941854476928711	2.1867990493774414
14	0.27	0.346	0.9336681365966797	1.6428956985473633
26	0.63	1.065	4.638401746749878	15.3845374584198
8	0.242	0.306	0.8397469520568848	1.3364686965942383
26	0.372	0.599	1.8881652355194092	3.992276191711426
32	0.46299999999999997	0.802	2.9659676551818848	7.4873151779174805
56	0.5429999999999999	1.105	3.289705753326416	11.506945133209229
19	0.319	0.494	1.2798120975494385	2.9225125312805176
28	0.41000000000000003	0.71	2.311772108078003	4.8099524974823
35	0.353	0.659	2.6673166751861572	6.191535234451294
46	0.492	0.9319999999999999	3.684964179992676	10.253229141235352
38	0.527	0.8879999999999999	3.0044612884521484	8.198293685913086
29	0.43100000000000005	0.683	1.8872780799865723	4.089951515197754
35	0.479	0.772	2.290114641189575	6.137724161148071
33	0.412	0.634	2.682752847671509	5.977478504180908
25	0.397	0.617	2.0963802337646484	4.849640846252441
37	0.391	0.646	2.266352653503418	5.672844648361206
38	0.386	0.622	2.275909423828125	5.184045076370239
23	0.349	0.503	1.5551369190216064	3.361640453338623
34	0.367	0.632	2.104039192199707	5.144898414611816
14	0.267	0.402	1.0000948905944824	1.9790284633636475
9	0.302	0.42200000000000004	1.2171909809112549	2.040278434753418
11	0.248	0.314	1.06162428855896	1.895921230316162
7	0.244	0.311	0.9760596752166748	1.695488452911377
28	0.397	0.661	2.050889492034912	4.52727198600769
32	0.373	0.685	2.348663568496704	5.501277446746826
18	0.29100000000000004	0.465	1.3047521114349365	2.678391218185425
2	0.593	1.111	1.9743013381958008	26.633641719818115
38	0.361	0.642	2.407561779022217	6.07919454574585
39	0.38699999999999996	0.7709999999999999	2.834789991378784	6.395307540893555
39	0.5640000000000001	1.06	4.122148275375366	10.828657865524292
2	0.30000000000000004	0.44899999999999995	0.7081618309020996	1.614593267440796
26	0.361	0.6100000000000001	1.7738418579101562	3.9883856773376465
20	0.303	0.483	1.3466284275054932	2.553957462310791
16	0.333	0.589	1.6120150089263916	3.9472334384918213
23	0.344	0.603	1.6359562873840332	4.435344219207764
7	0.241	0.321	0.5536775588989258	0.958803653717041
2	0.23099999999999998	0.305	0.6178677082061768	1.0631687641143799
12	0.249	0.33799999999999997	0.9090962409973145	1.5260114669799805
30	0.45199999999999996	0.739	2.9709372520446777	7.361844539642334
34	0.503	0.81	3.1138875484466553	8.331677198410034
26	0.423	0.806	2.354951858520508	6.154463529586792
10	0.235	0.345	0.7440903186798096	1.3438925743103027
34	0.5549999999999999	0.9550000000000001	3.80672287940979	10.842907428741455
21	0.28300000000000003	0.496	1.8691282272338867	3.94743275642395
25	0.34299999999999997	0.5329999999999999	1.6995141506195068	3.723444700241089
10	0.267	0.333	0.6593458652496338	1.3301494121551514
14	0.622	1.076	3.1449027061462402	9.337652921676636
6	0.259	0.254	0.5173075199127197	0.7477741241455078
11	0.308	0.45899999999999996	1.2282724380493164	2.2879207134246826
12	0.306	0.354	0.8947994709014893	1.6189889907836914
9	0.308	0.403	1.1068837642669678	1.858943223953247
38	0.545	0.988	3.257497787475586	8.361202955245972
14	0.436	0.725	2.6744391918182373	6.490270614624023
8	0.219	0.305	0.6542587280273438	1.086390733718872
31	0.378	0.587	2.1425249576568604	4.856940269470215
16	0.291	0.45	1.2721285820007324	2.3045363426208496
16	0.301	0.42300000000000004	1.079660177230835	2.143975019454956
15	0.255	0.378	0.9510111808776855	1.9187638759613037
23	0.33899999999999997	0.5640000000000001	1.646280288696289	3.4628958702087402
14	0.295	0.448	1.2601349353790283	2.467703104019165
8	0.254	0.364	0.9717459678649902	1.7718002796173096
8	0.227	0.29900000000000004	0.597233772277832	1.0487115383148193
8	0.23199999999999998	0.307	0.7279098033905029	1.4327118396759033
9	0.256	0.339	0.8430876731872559	1.7534325122833252
6	0.24000000000000002	0.29500000000000004	0.6158242225646973	1.0648102760314941
13	0.257	0.33	0.8154206275939941	1.582596778869629
15	0.29900000000000004	0.398	1.0308492183685303	2.308593988418579
3	0.20600000000000002	0.22799999999999998	0.45319318771362305	0.9749984741210938
8	0.27	0.384	0.6829643249511719	1.2174866199493408
7	0.22	0.291	0.6002054214477539	1.0583629608154297
22	0.38	0.689	2.352665901184082	5.645313501358032
23	0.267	0.45399999999999996	1.2853374481201172	2.6954476833343506
3	0.28600000000000003	0.486	1.246497392654419	2.4488017559051514
6	0.23099999999999998	0.301	0.6505157947540283	1.1589746475219727
25	0.41700000000000004	0.6080000000000001	1.9952976703643799	4.079172134399414
23	0.385	0.5920000000000001	1.8467140197753906	3.9667792320251465
30	0.383	0.72	2.562506675720215	6.386870622634888
21	0.324	0.538	1.5398650169372559	3.2154767513275146
49	0.514	1.1219999999999999	4.326594829559326	13.859607219696045
5	0.228	0.28200000000000003	0.5470812320709229	0.951946496963501
30	0.44299999999999995	0.76	2.441413164138794	5.661748886108398
6	0.225	0.273	0.551292896270752	0.9121787548065186
15	0.26	0.358	1.0174567699432373	1.7328879833221436
11	0.225	0.328	0.786017656326294	1.2892985343933105
13	0.269	0.387	0.8630466461181641	1.6624526977539062
19	0.346	0.503	1.2779884338378906	2.234893798828125
12	0.251	0.351	0.895566463470459	1.9739089012145996
7	0.259	0.31	0.7320985794067383	1.1393017768859863
8	0.255	0.309	0.6175956726074219	1.1693239212036133
21	0.321	0.5529999999999999	1.8539905548095703	3.8358254432678223
7	0.245	0.39	0.686375617980957	1.4612491130828857
9	0.255	0.354	0.7806148529052734	1.4269323348999023
2	0.297	0.446	1.09269380569458	2.1429603099823
11	0.33299999999999996	0.479	1.0933682918548584	2.141761302947998
7	0.259	0.326	0.7886204719543457	1.5225887298583984
12	0.28	0.363	0.9485883712768555	1.7960443496704102
10	0.3	0.401	0.9314107894897461	1.6545798778533936
6	0.241	0.253	0.5339717864990234	0.849616527557373
6	0.231	0.272	0.5577051639556885	0.8910231590270996
4	0.22	0.252	0.4506831169128418	0.8609294891357422
3	0.21600000000000003	0.258	0.5394890308380127	1.0636961460113525
9	0.238	0.3	0.6575713157653809	1.1683781147003174
16	0.311	0.424	1.0393333435058594	2.154557704925537
4	0.22899999999999998	0.302	0.44677090644836426	0.6678063869476318
9	0.226	0.28900000000000003	0.779041051864624	1.2314019203186035
7	0.235	0.322	0.5727581977844238	0.8286995887756348
16	0.261	0.41000000000000003	1.1282269954681396	2.090338945388794
17	0.313	0.532	1.3828918933868408	2.897930383682251
7	0.245	0.298	0.5833837985992432	1.0373151302337646
5	0.253	0.247	0.501246452331543	0.7861638069152832
6	0.235	0.264	0.5371549129486084	0.9170255661010742
17	0.514	0.893	2.4803450107574463	6.1838884353637695
9	0.23099999999999998	0.307	0.5981309413909912	1.217437982559204
10	0.235	0.328	0.7430191040039062	1.4505646228790283
6	0.20099999999999998	0.251	0.516258955001831	0.7429125308990479
26	0.42200000000000004	0.687	1.8196465969085693	4.71740198135376
15	0.317	0.385	1.1000964641571045	2.1807384490966797
16	0.34500000000000003	0.41400000000000003	1.1587977409362793	2.307213544845581
20	0.346	0.505	1.5672991275787354	2.8894057273864746
7	0.228	0.319	0.5860002040863037	1.1134788990020752
24	0.389	0.654	1.7604827880859375	4.387586355209351
9	0.238	0.308	0.6732752323150635	1.1281077861785889
31	0.355	0.639	2.054044723510742	4.819854497909546
14	0.268	0.439	1.0700666904449463	2.1371583938598633
51	0.567	1.087	4.4914209842681885	19.381126880645752
3	0.20500000000000002	0.226	0.37476158142089844	0.600977897644043
6	0.298	0.385	1.028594970703125	1.9378387928009033
30	0.494	0.8880000000000001	3.3321855068206787	8.330823183059692
24	0.338	0.5589999999999999	1.5075483322143555	3.387423038482666
13	0.268	0.41100000000000003	1.0044822692871094	1.8285620212554932
11	0.257	0.356	0.780585527420044	1.5960314273834229
15	0.278	0.431	1.381906270980835	2.1398966312408447
9	0.221	0.33499999999999996	0.7074868679046631	1.1128730773925781
3	0.202	0.278	0.4141819477081299	1.1740970611572266
24	0.415	0.752	2.2953414916992188	5.378797292709351
8	0.219	0.291	0.6497178077697754	0.8978815078735352
21	0.307	0.513	1.4066636562347412	2.6904141902923584
36	0.534	1.048	3.5181801319122314	9.065239667892456
15	0.293	0.41700000000000004	1.1995048522949219	2.4011166095733643
60	0.587	1.151	4.6218037605285645	23.772581338882446
56	0.632	1.189	4.589865207672119	26.491321086883545
8	0.254	0.378	0.6352229118347168	1.697416067123413
16	0.29900000000000004	0.43300000000000005	1.2407872676849365	2.3676414489746094
42	0.573	1.093	4.5229222774505615	15.158940315246582
23	0.297	0.471	1.3678390979766846	2.819758892059326
10	0.252	0.33299999999999996	0.640322208404541	1.0074095726013184
9	0.246	0.35	0.7885589599609375	1.2195327281951904
10	0.246	0.32	0.7693843841552734	1.4550113677978516
17	0.3	0.439	1.308915615081787	2.4858531951904297
4	0.219	0.25	0.4344658851623535	0.6654956340789795
12	0.248	0.404	1.0580096244812012	2.1586198806762695
4	0.21000000000000002	0.24300000000000002	0.4073777198791504	0.6710414886474609
3	0.196	0.222	0.4205818176269531	0.7071423530578613
29	0.35100000000000003	0.611	1.9159555435180664	4.380473613739014
6	0.222	0.305	0.552562952041626	1.2427778244018555
6	0.247	0.29500000000000004	0.7974715232849121	1.5683112144470215
29	0.34199999999999997	0.5720000000000001	1.947702169418335	4.221762657165527
33	0.414	0.727	2.6279430389404297	7.615505933761597
24	0.483	0.8819999999999999	2.573854923248291	6.061333894729614
13	0.34299999999999997	0.388	0.9795365333557129	1.7621393203735352
31	0.364	0.604	2.150764226913452	4.509305953979492
31	0.45399999999999996	0.755	2.2195208072662354	5.098330736160278
24	0.323	0.477	1.5096371173858643	3.338306188583374
47	0.525	1.0130000000000001	4.15535569190979	10.667324542999268
24	0.44999999999999996	0.795	2.508053779602051	5.8543689250946045
16	0.284	0.45399999999999996	1.3513813018798828	2.6759190559387207
9	0.255	0.364	0.7537837028503418	1.4690327644348145
4	0.22799999999999998	0.328	0.5887606143951416	1.486717700958252
28	0.35	0.6020000000000001	2.217928886413574	4.871142864227295
21	0.372	0.66	1.8633277416229248	4.124647855758667
33	0.408	0.6990000000000001	2.3777594566345215	6.12071967124939
13	0.266	0.371	1.013674020767212	1.7504687309265137
12	0.26	0.395	0.8561861515045166	1.5629863739013672
23	0.391	0.672	2.036989688873291	4.642729043960571
6	0.21899999999999997	0.261	0.6108701229095459	1.0789706707000732
4	0.241	0.4	0.8519880771636963	1.8236956596374512
4	0.192	0.262	0.4470067024230957	0.7634799480438232
8	0.23399999999999999	0.351	1.144958734512329	2.0513198375701904
25	0.389	0.7	1.8904645442962646	4.177325963973999
13	0.265	0.386	1.3224060535430908	2.5047481060028076
7	0.252	0.312	0.5706310272216797	1.0776340961456299
6	0.246	0.271	0.6214926242828369	0.9364981651306152
9	0.23500000000000001	0.33	0.6451170444488525	1.146223783493042
14	0.263	0.369	0.9148857593536377	1.731388807296753
33	0.40800000000000003	0.743	2.8618547916412354	7.080885648727417
3	0.21200000000000002	0.238	0.41063642501831055	0.7810437679290771
19	0.307	0.42900000000000005	1.3667075634002686	3.701355457305908
33	0.44899999999999995	0.8260000000000001	2.3598310947418213	5.64316987991333
34	0.381	0.698	2.3359177112579346	5.036048412322998
15	0.28300000000000003	0.469	0.9997682571411133	1.894035816192627
40	0.46199999999999997	0.8779999999999999	3.1928019523620605	8.449721097946167
40	0.541	1.058	3.882216691970825	11.197673797607422
17	0.353	0.5800000000000001	1.562337875366211	3.0902915000915527
37	0.46799999999999997	0.8260000000000001	2.997666835784912	7.598798990249634
13	0.369	0.743	1.9598755836486816	4.768352746963501
25	0.333	0.525	1.7122802734375	4.040680885314941
20	0.363	0.6	1.4036118984222412	2.9405579566955566
23	0.365	0.609	1.77079439163208	4.0023932456970215
16	0.293	0.465	1.086515188217163	2.158761978149414
6	0.264	0.335	0.8184189796447754	1.6526615619659424
22	0.35	0.6439999999999999	1.9069972038269043	3.9981913566589355
31	0.375	0.659	2.1326792240142822	4.850845575332642
6	0.227	0.302	0.6378769874572754	1.1913678646087646
24	0.316	0.516	1.374603033065796	2.9868240356445312
17	0.271	0.398	1.3185198307037354	2.4574179649353027
27	0.357	0.606	1.9207587242126465	4.458210706710815
38	0.46099999999999997	0.962	3.090993881225586	8.529911279678345
36	0.504	0.8799999999999999	2.7006349563598633	6.772134304046631
28	0.411	0.567	1.943063735961914	4.286621809005737
29	0.332	0.498	1.4692671298980713	3.248978853225708
18	0.306	0.473	1.2286198139190674	2.3121349811553955
25	0.406	0.654	2.1903114318847656	5.551971197128296
18	0.324	0.477	1.250070333480835	2.6284215450286865
30	0.35	0.5429999999999999	1.8645143508911133	3.8334577083587646
40	0.48	0.8440000000000001	3.133687973022461	7.716923236846924
39	0.493	0.843	3.0681304931640625	7.46952223777771
29	0.378	0.6699999999999999	2.1851160526275635	5.035504102706909
34	0.401	0.64	2.053501844406128	4.892840147018433
27	0.384	0.756	2.6271932125091553	5.857937335968018
31	0.346	0.585	1.7127814292907715	3.3856778144836426
29	0.387	0.5549999999999999	1.750417709350586	3.497098684310913
24	0.341	0.5429999999999999	1.806088924407959	3.231083631515503
48	0.494	0.945	3.133211851119995	8.342201232910156
36	0.45999999999999996	0.734	2.123119354248047	4.927647829055786
29	0.364	0.632	1.9554636478424072	4.798612117767334
26	0.364	0.644	1.6013565063476562	3.9607648849487305
22	0.33399999999999996	0.5569999999999999	1.6157004833221436	3.1799392700195312
4	0.199	0.255	0.4559199810028076	0.5551867485046387
17	0.3	0.524	1.5765717029571533	3.404942035675049
11	0.29900000000000004	0.504	1.194075584411621	2.6528587341308594
31	0.45399999999999996	0.7749999999999999	2.435711145401001	6.722111463546753
15	0.29800000000000004	0.46099999999999997	0.9913787841796875	1.9984698295593262
9	0.23399999999999999	0.319	0.6250147819519043	1.3024144172668457
22	0.36	0.518	1.5709786415100098	3.362696886062622
5	0.227	0.322	0.7177224159240723	1.0408077239990234
10	0.298	0.41900000000000004	0.902545690536499	1.5184330940246582
5	0.206	0.274	0.571765661239624	0.8520059585571289
23	0.303	0.5720000000000001	1.629298210144043	3.7534728050231934
8	0.232	0.301	0.718865156173706	1.324883222579956
11	0.251	0.32	0.8632140159606934	1.4499146938323975
14	0.33899999999999997	0.5589999999999999	1.1094582080841064	2.1290738582611084
17	0.313	0.503	1.13724946975708	3.05292010307312
8	0.23700000000000002	0.338	0.9207170009613037	1.827871561050415
17	0.29500000000000004	0.486	1.1169381141662598	2.6654348373413086
14	0.29	0.362	0.9822850227355957	1.8608708381652832
6	0.23600000000000002	0.28800000000000003	0.5014889240264893	0.7648301124572754
17	0.27399999999999997	0.398	1.1080601215362549	2.355783700942993
14	0.305	0.46499999999999997	1.0530204772949219	2.0186500549316406
17	0.302	0.40800000000000003	1.0524406433105469	2.1456332206726074
5	0.214	0.28	0.5960335731506348	1.021144151687622
20	0.33099999999999996	0.478	1.526179313659668	3.3046822547912598
33	0.43100000000000005	0.7190000000000001	2.201606035232544	4.705530881881714
34	0.485	0.7809999999999999	2.613499879837036	6.95482611656189
12	0.28400000000000003	0.486	1.202733039855957	2.276627540588379
34	0.372	0.633	2.156687021255493	4.657305479049683
27	0.401	0.573	2.1373229026794434	4.6459221839904785
9	0.256	0.317	0.7079057693481445	1.3078410625457764
7	0.283	0.314	0.6982827186584473	1.1968762874603271
20	0.483	0.786	2.110093593597412	5.20078182220459
25	0.347	0.552	1.778083324432373	3.7664356231689453
11	0.25	0.349	0.7778456211090088	1.2597768306732178
24	0.34800000000000003	0.589	2.1222727298736572	4.395315647125244
11	0.278	0.367	0.8319473266601562	1.6649830341339111
7	0.223	0.273	0.5050604343414307	0.8346462249755859
6	0.241	0.309	0.6950337886810303	1.089179515838623
2	0.45499999999999996	0.772	3.181596517562866	7.8334736824035645
21	0.324	0.534	1.6580228805541992	3.350620985031128
12	0.273	0.371	0.953498125076294	1.769392967224121
12	0.32	0.402	1.1242618560791016	2.1043379306793213
17	0.304	0.454	1.2461671829223633	2.4062423706054688
23	0.28500000000000003	0.47	1.3623318672180176	2.5317890644073486
18	0.331	0.49	1.268388271331787	2.4415085315704346
11	0.244	0.33799999999999997	0.7459864616394043	1.4003865718841553
11	0.316	0.401	0.7578768730163574	1.2490599155426025
27	0.41000000000000003	0.705	1.8108093738555908	4.295835256576538
25	0.33699999999999997	0.502	1.7677688598632812	3.748190402984619
16	0.33299999999999996	0.473	1.1884956359863281	2.499495029449463
25	0.42600000000000005	0.7170000000000001	2.086188316345215	4.557964563369751
6	0.22299999999999998	0.29800000000000004	0.5394337177276611	0.9572515487670898
21	0.301	0.494	1.4571049213409424	2.9965126514434814
22	0.28300000000000003	0.513	1.4738380908966064	3.033754825592041
28	0.333	0.619	1.8718602657318115	4.146894454956055
11	0.261	0.33699999999999997	0.9667048454284668	1.618138074874878
10	0.252	0.431	0.8183050155639648	1.5250585079193115
20	0.28800000000000003	0.487	1.32985520362854	3.006030321121216
21	0.324	0.499	1.3775265216827393	3.1958110332489014
41	0.44799999999999995	0.8	2.7944116592407227	6.85385274887085
18	0.318	0.538	1.3630869388580322	2.6874892711639404
2	0.45999999999999996	0.7070000000000001	1.8417487144470215	4.256423234939575
10	0.246	0.372	0.7148091793060303	1.158445119857788
14	0.265	0.43200000000000005	1.0918960571289062	2.0837128162384033
18	0.275	0.472	1.12451171875	2.3121049404144287
26	0.334	0.606	1.9579997062683105	4.087763071060181
7	0.219	0.313	0.6023681163787842	1.1015985012054443
24	0.365	0.5740000000000001	1.5976226329803467	3.536482334136963
12	0.255	0.34199999999999997	0.7798926830291748	1.3593435287475586
7	0.231	0.33799999999999997	0.5708167552947998	0.9708764553070068
19	0.306	0.40900000000000003	1.0737884044647217	2.130119562149048
2	0.31	0.444	1.4210608005523682	2.735729694366455
19	0.272	0.516	1.332543134689331	2.899230480194092
29	0.348	0.672	2.050082206726074	4.712908744812012
25	0.363	0.6970000000000001	1.733689785003662	4.344310283660889
8	0.237	0.33599999999999997	0.6439902782440186	1.0818610191345215
5	0.43299999999999994	0.714	2.2442643642425537	5.172362565994263
22	0.34099999999999997	0.514	1.624295711517334	3.437734603881836
23	0.349	0.641	1.8818566799163818	3.9107460975646973
15	0.257	0.417	1.1325349807739258	1.8512451648712158
30	0.362	0.651	1.9189841747283936	4.4132068157196045
8	0.238	0.313	0.6914079189300537	1.4406299591064453
8	0.29000000000000004	0.44	0.846970796585083	1.7335999011993408
7	0.216	0.27	0.5846652984619141	0.9774322509765625
19	0.29100000000000004	0.45699999999999996	1.3714544773101807	2.9063565731048584
29	0.391	0.611	2.13982892036438	5.175418853759766
22	0.34900000000000003	0.669	1.7268049716949463	3.664930820465088
20	0.258	0.41100000000000003	1.217555046081543	2.3582143783569336
29	0.4	0.663	2.089362621307373	4.978889226913452
30	0.396	0.746	2.1511037349700928	4.745450258255005
20	0.278	0.46699999999999997	1.2961924076080322	2.389423131942749
7	0.237	0.324	0.5663139820098877	0.9758377075195312
17	0.273	0.495	1.2480015754699707	2.3794007301330566
12	0.259	0.396	0.9524509906768799	1.7471966743469238
22	0.311	0.56	1.8150851726531982	4.115684747695923
10	0.265	0.386	0.7311954498291016	1.5563745498657227
30	0.35200000000000004	0.6080000000000001	2.1506118774414062	4.633320093154907
21	0.312	0.5429999999999999	1.538558006286621	3.1860737800598145
13	0.27	0.411	0.8547897338867188	1.6797761917114258
13	0.252	0.401	0.9117329120635986	1.9047772884368896
20	0.262	0.47500000000000003	1.171522855758667	2.6320619583129883
20	0.304	0.46799999999999997	1.3548073768615723	2.5871849060058594
16	0.281	0.459	1.0614521503448486	2.2275028228759766
10	0.243	0.35	0.745164155960083	1.6905510425567627
10	0.275	0.366	0.7917661666870117	1.3813786506652832
10	0.24	0.33	0.8582577705383301	1.5956013202667236
8	0.246	0.303	0.5876049995422363	1.1752583980560303
6	0.246	0.28600000000000003	0.6665759086608887	0.926875114440918
22	0.355	0.6	1.7713043689727783	3.818382978439331
7	0.279	0.318	0.5905981063842773	1.3946385383605957
13	0.269	0.375	0.783064603805542	1.3792285919189453
13	0.242	0.33299999999999996	0.7097244262695312	1.3428277969360352
22	0.33699999999999997	0.502	1.5649960041046143	3.1794204711914062
12	0.281	0.42500000000000004	0.999701738357544	1.8002216815948486
12	0.273	0.391	0.8718845844268799	1.6200976371765137
13	0.277	0.396	0.9763567447662354	1.8619329929351807
10	0.276	0.33899999999999997	0.7376399040222168	1.5602614879608154
18	0.283	0.422	1.1846282482147217	2.3602066040039062
16	0.29300000000000004	0.371	1.0274715423583984	1.989206314086914
12	0.292	0.37	0.796065092086792	1.713531732559204
5	0.21300000000000002	0.248	0.45824241638183594	0.6663563251495361
19	0.357	0.469	1.3462591171264648	2.5638198852539062
7	0.23199999999999998	0.255	0.4949452877044678	0.9393036365509033
10	0.242	0.325	0.6026520729064941	1.1291532516479492
16	0.249	0.352	0.9415097236633301	2.106576681137085
15	0.267	0.33799999999999997	0.9563217163085938	1.6272366046905518
7	0.207	0.258	0.5636096000671387	0.9786238670349121
19	0.305	0.44899999999999995	1.2391412258148193	2.3688571453094482
27	0.384	0.5820000000000001	1.9077420234680176	4.306039810180664
26	0.367	0.548	2.0273520946502686	4.452228784561157
11	0.239	0.317	0.7357847690582275	1.3399176597595215
43	0.44999999999999996	0.808	3.0266153812408447	7.546152591705322
14	0.29	0.448	0.9931674003601074	1.9421303272247314
25	0.369	0.573	1.651944637298584	3.404902696609497
16	0.34299999999999997	0.497	1.4534447193145752	3.0689845085144043
7	0.23099999999999998	0.261	0.5668482780456543	0.9705212116241455
18	0.337	0.476	1.3666715621948242	2.8911972045898438
4	0.22999999999999998	0.25	0.4302976131439209	0.6430084705352783
19	0.379	0.55	1.460524559020996	3.0562186241149902
27	0.33399999999999996	0.506	1.6525993347167969	4.499971389770508
13	0.265	0.33999999999999997	0.844200611114502	1.4578847885131836
24	0.33499999999999996	0.5489999999999999	1.5375547409057617	2.923290252685547
4	0.235	0.259	0.5342543125152588	1.6675291061401367
16	0.28800000000000003	0.44299999999999995	1.0763375759124756	1.965439796447754
22	0.353	0.472	1.586878776550293	3.3930389881134033
19	0.32	0.46299999999999997	1.3763465881347656	2.6293132305145264
15	0.29500000000000004	0.371	1.0176572799682617	1.9378001689910889
7	0.244	0.28200000000000003	0.6907227039337158	1.1350464820861816
11	0.254	0.352	0.9100649356842041	1.6144757270812988
19	0.28300000000000003	0.45599999999999996	1.1268682479858398	2.1242384910583496
