34	2.459384	0.416552
23	2.110756	0.364336
13	1.08336	0.306323
49	4.804736	0.532091
43	3.263918	0.462058
41	3.024318	0.444428
15	1.232543	0.29249
41	2.989246	0.45251
40	2.755689	0.443779
5	0.673834	0.221548
34	2.854869	0.406218
84	5.637958	0.631097
4	0.577019	0.255562
17	1.347373	0.309519
28	1.502437	0.38447
59	3.549745	0.589425
36	2.275484	0.438318
24	1.316013	0.358267
51	4.152105	0.527484
2	0.524027	0.220103
109	5.773673	0.627965
29	2.659459	0.399199
28	2.112058	0.382544
9	1.163515	0.26742
67	5.526765	0.618908
35	2.510963	0.428614
53	4.208042	0.534541
41	3.418654	0.458754
16	1.181873	0.300045
41	3.226342	0.44943
28	1.991231	0.377974
27	2.69328	0.366121
47	4.925756	0.522011
46	4.779698	0.488525
14	1.388408	0.282708
14	0.898303	0.279131
28	2.857604	0.369166
30	2.835198	0.406276
17	1.242074	0.315199
60	5.241965	0.606298
20	1.846905	0.341462
16	1.287525	0.3062
37	2.235425	0.44246
29	2.590166	0.399905
19	1.740453	0.328525
29	3.17232	0.38786
20	1.616622	0.335383
37	3.593407	0.429542
29	3.018084	0.395055
58	4.927369	0.594883
29	2.842509	0.388466
81	3.964908	0.621322
51	3.246301	0.521878
51	4.666078	0.526375
40	3.089367	0.447917
24	2.305474	0.349185
47	3.633173	0.50148
33	2.588686	0.406679
16	1.473864	0.314241
9	0.830556	0.251058
14	1.059823	0.287973
22	1.099339	0.340288
27	1.873857	0.375
20	1.435612	0.332847
77	5.967285	0.617157
20	1.828247	0.330498
12	0.977699	0.284663
45	3.521654	0.494418
11	1.203696	0.28674
25	2.178253	0.365436
37	3.035663	0.444832
30	2.49206	0.402525
39	3.166126	0.445883
22	1.912876	0.343243
39	3.433375	0.457611
28	2.311039	0.379647
33	2.771913	0.437915
42	3.764154	0.470118
55	3.957011	0.547429
54	4.95492	0.54084
12	0.993107	0.280349
24	1.999314	0.334564
19	1.914164	0.311944
36	3.126687	0.442344
30	2.276499	0.396928
22	1.34606	0.33586
29	2.214616	0.363964
43	3.669741	0.464588
38	2.865674	0.442093
4	0.63876	0.233996
59	4.126738	0.559688
71	4.558309	0.63159
27	1.986795	0.385659
66	5.025335	0.602202
52	4.081943	0.5262
23	1.492901	0.37863
47	3.389317	0.502516
22	1.861	0.341154
27	1.94477	0.370678
9	0.857931	0.271552
9	1.243832	0.261855
10	1.306469	0.277078
14	1.158295	0.284295
40	3.269652	0.453923
26	1.363054	0.374755
38	3.362944	0.457716
21	1.81117	0.345418
65	5.779641	0.621283
35	2.931887	0.440605
38	2.516173	0.463334
55	4.266316	0.582935
24	1.80855	0.350871
35	3.374291	0.43163
13	1.10925	0.280772
20	1.740869	0.310501
20	1.533434	0.316839
18	1.263474	0.312655
34	2.154404	0.401133
19	1.531272	0.310257
47	3.425589	0.52478
11	1.248841	0.273037
32	2.380276	0.393246
20	1.514253	0.333701
29	2.445154	0.401849
17	1.237757	0.346591
44	3.605007	0.476767
15	1.776418	0.289164
13	1.097743	0.284515
20	1.61961	0.327701
28	1.851118	0.384903
18	1.397055	0.323707
22	1.589432	0.352669
9	0.976003	0.26485
32	2.316124	0.41803
36	2.137646	0.444567
24	2.428988	0.368105
39	2.197349	0.462104
28	2.069051	0.387666
25	1.790571	0.367025
17	1.491963	0.319218
22	1.961498	0.350916
45	3.243638	0.503787
19	1.343685	0.3344
35	2.335391	0.444466
52	3.774234	0.540138
49	3.652497	0.522063
20	1.718812	0.340875
34	2.804846	0.431296
14	1.177741	0.306135
33	2.890127	0.413777
31	2.364183	0.39241
56	5.183509	0.572265
12	1.211991	0.289797
57	4.771431	0.575708
50	3.611913	0.522823
47	3.498051	0.490438
23	1.889284	0.345384
70	5.656118	0.640578
68	5.430119	0.638788
53	4.740231	0.553652
74	3.959338	0.668427
18	0.98872	0.325498
13	1.100183	0.293785
11	1.020224	0.265053
23	2.231926	0.337822
20	1.514576	0.31352
43	3.325286	0.468976
21	1.684885	0.345625
13	1.119609	0.283444
28	1.737815	0.378579
7	0.735228	0.256363
21	1.945588	0.336074
5	0.700407	0.223579
2	0.581654	0.20532
9	0.801885	0.253763
54	4.207382	0.553225
10	0.924195	0.274694
22	1.650734	0.348386
42	3.334292	0.4868
46	2.608736	0.482199
38	2.608189	0.455846
35	2.997743	0.438684
17	2.129608	0.302915
23	1.859421	0.349668
39	2.979637	0.448147
27	2.208951	0.365765
15	1.329556	0.292762
7	0.886908	0.250834
10	0.783412	0.27141
5	0.633675	0.229986
14	0.776769	0.297197
10	0.736444	0.268824
22	1.518269	0.337415
11	0.748558	0.285282
15	0.846151	0.302827
11	0.747606	0.271093
12	1.109406	0.276112
10	0.884759	0.271525
35	2.854558	0.419791
25	2.147864	0.349987
9	0.634037	0.262526
10	0.799852	0.262879
7	0.931115	0.244934
31	2.151423	0.403271
23	1.642935	0.371114
16	1.226195	0.317167
27	2.073878	0.37092
14	1.257235	0.301245
19	1.700787	0.311372
43	3.229303	0.46556
7	0.669219	0.242502
49	4.432326	0.515964
8	0.844363	0.254102
47	4.151372	0.495433
10	0.850719	0.269967
23	1.217117	0.345356
30	2.466955	0.405839
46	3.542126	0.502356
27	2.441442	0.380419
41	4.041526	0.486036
80	5.664244	0.622549
22	1.714557	0.335742
8	0.812806	0.240048
11	1.053072	0.270426
42	3.199303	0.468132
10	0.844929	0.2539
37	3.534397	0.42495
29	1.42919	0.376018
27	2.029342	0.373163
24	1.668661	0.338106
11	1.119455	0.268466
18	1.175604	0.314652
37	2.245785	0.452323
23	2.050443	0.35755
6	0.71473	0.225628
18	1.351557	0.314716
12	5.021907	0.287024
24	1.204652	0.360903
28	2.137764	0.383325
24	1.984686	0.365656
39	2.506642	0.460187
18	1.854523	0.325877
23	1.898142	0.341604
10	0.692556	0.258944
9	1.231643	0.260599
24	1.456016	0.355545
11	0.852623	0.283378
9	1.076012	0.273962
18	1.367311	0.326467
42	3.35159	0.500382
13	0.948027	0.319632
12	0.74089	0.295544
11	0.691119	0.29186
10	0.971531	0.277418
40	3.115931	0.443387
40	3.174957	0.463308
19	1.486699	0.336588
31	1.816478	0.403044
20	1.224907	0.334783
46	3.427308	0.514727
9	0.8496	0.267086
4	0.532272	0.223296
6	0.657204	0.241461
9	0.629144	0.264444
23	1.191368	0.351583
4	0.604969	0.233382
4	0.609964	0.22229
12	1.353157	0.286658
37	3.097816	0.44423
36	3.006538	0.444523
9	0.848514	0.258003
14	1.247149	0.294889
48	4.109308	0.523508
21	1.770363	0.343348
32	2.639067	0.422241
24	1.952325	0.364347
21	1.553381	0.343636
23	1.748722	0.360391
19	1.863555	0.331102
35	2.387299	0.437555
21	1.994543	0.332558
18	1.674655	0.313789
23	1.975959	0.360636
45	3.894329	0.48673
49	3.933051	0.524472
34	3.40281	0.422066
21	1.611309	0.345925
87	5.583594	0.618272
26	2.007715	0.382784
65	5.725027	0.640663
13	1.233098	0.349097
39	2.920461	0.465955
14	1.053318	0.325193
15	1.367756	0.297439
6	0.68294	0.235916
17	1.505972	0.310069
36	2.210759	0.427538
24	1.916664	0.353456
23	1.461403	0.358794
16	1.051968	0.327416
25	1.628944	0.351709
29	2.207249	0.40106
17	1.258436	0.320917
13	0.968608	0.30081
23	1.454704	0.357627
17	1.090734	0.306259
9	0.91189	0.263342
55	4.285679	0.561903
35	3.005261	0.444965
28	2.255972	0.384963
33	2.922068	0.410283
32	2.424531	0.414429
32	1.663853	0.418268
21	1.708537	0.3516
28	2.158808	0.390152
29	1.615967	0.394338
24	2.044846	0.37796
40	3.217007	0.469076
45	3.09071	0.493464
81	5.467442	0.60926
24	1.885613	0.344447
68	5.454828	0.622284
30	2.41337	0.395625
42	3.194943	0.47274
18	1.16047	0.324064
27	2.092646	0.373346
44	3.036782	0.504986
29	1.850871	0.402761
37	3.038611	0.470376
12	1.400332	0.291002
5	0.737728	0.227089
31	2.298691	0.398184
25	1.95222	0.360987
71	5.576495	0.64119
58	4.916535	0.600811
38	2.817596	0.457565
78	3.939289	0.618197
72	5.79852	0.625668
38	3.277499	0.445566
28	1.915704	0.391671
38	2.786798	0.447928
11	0.937996	0.282536
50	3.419412	0.521909
71	5.334293	0.627175
45	3.498971	0.49435
51	4.783699	0.530577
65	5.617346	0.652703
17	1.733839	0.332262
30	2.316128	0.404088
33	2.197885	0.408749
27	2.22727	0.365416
14	1.162518	0.296562
21	1.361837	0.337949
64	4.582082	0.628312
66	5.818978	0.648031
21	1.906509	0.344405
10	1.005493	0.282025
35	2.326685	0.433138
30	1.97466	0.41053
42	3.1446	0.48804
30	1.558618	0.407381
28	1.607654	0.374293
36	3.057505	0.439578
8	0.96004	0.282978
23	1.41379	0.379093
26	2.561573	0.386321
28	2.357583	0.397878
45	3.876965	0.509473
8	0.871439	0.29547
23	1.929002	0.364473
32	2.455721	0.399292
29	2.723701	0.393578
12	1.300153	0.301155
12	0.976968	0.29767
8	0.781499	0.274019
29	1.539002	0.389033
34	2.416983	0.434372
24	1.839899	0.363654
28	2.402332	0.384645
18	1.763118	0.313276
30	2.213308	0.405881
12	0.846821	0.296622
34	2.989172	0.44095
36	2.936258	0.440839
18	1.117378	0.34048
10	0.739737	0.283461
41	3.348775	0.471627
11	1.276744	0.286588
21	1.319588	0.333687
28	2.239588	0.381852
46	3.725485	0.495976
26	1.865364	0.377516
38	3.73468	0.459905
10	0.731599	0.286325
38	2.439789	0.44698
34	3.045776	0.400829
30	2.195323	0.38938
32	2.398271	0.421078
36	1.91437	0.447505
33	2.761344	0.431237
16	1.099848	0.313524
15	1.218058	0.300164
18	1.416375	0.323423
54	4.645954	0.595769
26	1.852765	0.382902
14	1.206753	0.307363
26	1.823219	0.364902
12	1.385421	0.296814
29	2.221007	0.398258
39	3.179313	0.461373
40	4.560074	0.470712
57	4.519924	0.597245
10	1.008915	0.277067
20	1.39066	0.337361
28	2.282673	0.369683
16	1.457892	0.300256
53	4.376423	0.533615
51	4.361841	0.521724
21	1.500876	0.335469
18	1.230808	0.326188
64	5.80304	0.643007
15	1.3933	0.315666
37	2.846304	0.452098
46	4.556655	0.52844
69	5.767311	0.644734
25	1.95325	0.389131
45	3.318093	0.521767
42	2.746875	0.492856
58	5.270828	0.563867
53	5.726654	0.554184
32	2.910698	0.409726
36	3.420334	0.443924
44	3.882458	0.490645
37	3.07522	0.464243
41	3.829276	0.513089
39	3.054979	0.466811
35	2.722151	0.436351
43	2.642897	0.524611
24	1.44747	0.370025
17	1.828427	0.32151
15	1.596245	0.310841
15	1.151879	0.313285
47	4.310026	0.504372
43	3.758172	0.489805
24	2.013919	0.354205
102	5.554283	0.612066
43	3.383462	0.488405
43	3.60318	0.487115
58	5.576225	0.578385
20	1.555002	0.341376
28	2.806746	0.390796
31	2.378625	0.397616
31	2.528459	0.378265
31	2.080786	0.392128
7	0.802747	0.25651
6	0.857142	0.231734
13	1.081585	0.27772
44	3.599267	0.473036
43	3.383441	0.475129
45	3.943016	0.492928
11	0.857316	0.276054
52	4.982478	0.525416
29	1.714016	0.381929
34	2.419835	0.434386
7	0.826963	0.261471
102	5.619996	0.640679
10	0.728302	0.280191
21	1.618316	0.338536
12	0.990532	0.283762
17	1.35283	0.313693
64	5.812097	0.639039
38	3.078105	0.462137
11	0.732754	0.296267
36	3.058488	0.44273
19	1.591604	0.33091
13	1.211274	0.284502
19	1.484854	0.328321
25	2.32179	0.370357
15	1.164923	0.294239
12	1.195001	0.28161
8	0.872392	0.255555
8	0.853362	0.254429
19	1.218997	0.314709
9	0.843658	0.25356
16	1.40668	0.298053
19	1.920375	0.326057
6	0.565632	0.247989
17	1.162152	0.31197
9	0.882373	0.258453
41	2.816602	0.452787
24	1.33727	0.360688
25	2.035558	0.359664
8	0.938038	0.255873
34	3.191343	0.412917
35	2.310477	0.416732
31	3.137925	0.396623
21	2.148571	0.344072
102	5.785392	0.619228
7	0.751215	0.254547
34	3.23557	0.43389
7	0.769617	0.270371
21	1.374358	0.336974
10	1.031051	0.259199
14	1.300011	0.290464
23	1.563323	0.34122
23	1.585138	0.369687
14	0.813929	0.310599
10	0.859835	0.28178
30	2.120876	0.408001
7	0.831082	0.250143
17	1.352387	0.305595
21	1.532816	0.331238
23	1.862395	0.344268
7	0.690981	0.294892
18	1.474978	0.346477
22	1.064007	0.364962
7	0.867722	0.24361
6	0.839777	0.240284
4	0.731253	0.220139
6	0.875757	0.242835
9	1.06082	0.262955
15	1.620573	0.303775
4	0.599385	0.217421
13	0.967955	0.291769
12	0.843931	0.289418
23	1.931297	0.334295
28	2.175897	0.376291
11	0.777676	0.297991
5	0.629073	0.228682
9	0.765546	0.245133
41	3.881089	0.45908
9	0.865925	0.258349
8	0.833943	0.243596
5	0.657972	0.225105
34	2.754158	0.416937
15	1.287444	0.299722
23	2.150637	0.350995
33	2.418942	0.444604
10	0.75633	0.262132
36	3.015388	0.427137
12	0.894762	0.281659
46	3.502418	0.507425
14	1.108783	0.30688
74	5.926889	0.690296
3	0.552774	0.23272
23	1.26602	0.360134
52	5.273411	0.546167
27	2.031598	0.383619
17	1.705779	0.333485
14	1.116724	0.289949
16	1.271532	0.302721
13	0.826039	0.282658
6	0.697102	0.230191
37	2.67884	0.434239
8	0.86182	0.2401
24	1.856629	0.345858
59	5.812224	0.57527
14	1.329167	0.306548
111	5.694166	0.625671
93	5.645184	0.607346
12	1.126333	0.286522
22	1.74274	0.342284
98	5.501606	0.624831
29	2.313625	0.403706
9	1.034758	0.274833
11	1.052566	0.274068
13	1.197105	0.295889
24	1.898878	0.364049
6	0.724394	0.253038
12	1.144003	0.2919
4	0.708152	0.230187
4	0.626305	0.227236
45	3.261922	0.500661
12	0.868677	0.293442
15	1.242914	0.310563
29	2.196712	0.406256
49	4.016053	0.523796
44	3.411728	0.508826
16	1.528197	0.314186
35	2.440576	0.446154
39	3.453558	0.471709
22	1.926852	0.340132
66	5.567158	0.626098
42	3.316592	0.532077
19	1.697343	0.347569
15	1.21871	0.309381
9	0.727502	0.274839
40	3.749357	0.486148
41	3.529934	0.505877
44	3.918264	0.508676
22	1.729536	0.337955
16	1.090846	0.310697
42	3.314153	0.464635
6	0.855102	0.242555
16	1.306252	0.310644
4	0.743559	0.222986
12	1.100403	0.285695
37	2.971137	0.449351
13	1.227818	0.303003
10	0.872894	0.286842
9	0.905737	0.277901
12	1.187622	0.291287
19	1.473964	0.335684
49	4.306889	0.532796
4	0.634595	0.230167
14	1.255492	0.297466
33	3.988072	0.412677
38	2.968435	0.453543
20	2.314747	0.350866
48	4.396911	0.52777
74	5.681877	0.644381
30	2.047424	0.415095
54	4.99017	0.57145
22	2.117797	0.365539
29	2.023448	0.397996
21	2.046961	0.340455
26	2.450248	0.377353
16	1.597615	0.321213
10	0.793305	0.281297
31	2.095766	0.407495
46	3.494164	0.515166
7	0.961181	0.261833
19	1.679429	0.338251
18	1.283665	0.332237
39	2.724261	0.458339
44	4.198866	0.480669
52	4.223731	0.551285
35	2.245017	0.473604
30	1.660514	0.412072
23	1.885941	0.367487
38	3.298324	0.455356
27	2.15034	0.385585
30	1.845762	0.409169
52	5.141663	0.521093
44	4.596925	0.496855
38	3.059221	0.475391
43	4.092168	0.507166
34	2.995195	0.453821
26	2.424828	0.37338
30	2.181388	0.38628
22	2.198176	0.353683
41	4.062538	0.500828
36	3.204988	0.473378
29	2.963236	0.406799
30	2.96377	0.417645
26	2.551695	0.391058
4	0.593828	0.24007
20	1.85259	0.342408
15	1.185857	0.310958
39	3.630608	0.469379
21	1.712367	0.354994
13	1.260626	0.310474
33	2.488322	0.420297
8	0.859074	0.276282
15	1.677409	0.333019
10	1.012599	0.304834
32	2.849209	0.406601
8	0.951436	0.251205
12	1.330664	0.287334
23	2.024888	0.366995
26	2.095262	0.396296
20	1.276891	0.364601
16	1.582023	0.32388
14	1.132032	0.30852
6	0.723249	0.246702
28	1.532913	0.389505
16	1.614269	0.332313
25	1.730797	0.383889
8	0.802187	0.265277
17	1.459904	0.31346
31	2.937939	0.399454
41	3.908832	0.468359
19	1.834472	0.327021
34	3.056208	0.440021
31	2.721549	0.427397
9	1.134768	0.274175
15	1.235873	0.310023
41	2.782208	0.494136
29	2.514322	0.413163
26	1.391765	0.379539
30	2.283283	0.407093
18	1.431149	0.335092
10	0.701066	0.276507
9	0.823769	0.261335
56	4.607852	0.56751
32	2.428067	0.42139
13	1.141824	0.291572
16	1.423173	0.310054
18	1.522882	0.322473
31	1.969324	0.397541
17	1.404002	0.337825
9	0.947287	0.280902
8	0.814433	0.272371
32	3.360771	0.423362
22	2.199395	0.362727
19	1.513108	0.339735
39	3.843261	0.471218
7	0.832705	0.262648
23	2.226139	0.366205
26	1.978366	0.406174
31	2.808469	0.404527
14	1.176962	0.310395
12	1.307529	0.29312
22	1.854632	0.358158
28	2.213264	0.408137
38	4.007445	0.479074
21	1.777869	0.353061
33	2.697336	0.444155
13	1.083083	0.297227
20	1.61237	0.342002
22	1.725854	0.345412
26	2.152981	0.371301
10	0.993654	0.281368
25	2.368111	0.373669
14	1.295069	0.298853
12	0.937562	0.297352
17	1.693201	0.32519
23	2.166129	0.376324
20	1.377008	0.340288
36	2.877137	0.460589
33	3.013976	0.409513
8	0.810554	0.263685
42	3.391461	0.490907
27	1.938381	0.395739
31	2.918936	0.434785
20	1.925468	0.357141
40	3.541642	0.487668
11	1.029012	0.301055
11	1.084267	0.299389
7	0.773028	0.27003
19	1.940981	0.346032
33	3.146621	0.444804
28	2.688408	0.406613
18	1.327312	0.338593
33	2.67065	0.442621
40	3.472169	0.490556
18	1.40174	0.330468
8	0.761962	0.27445
17	1.425496	0.329545
13	1.310463	0.313813
28	2.6524	0.402795
9	1.052887	0.287722
41	5.676784	0.494346
25	2.226604	0.387801
14	1.324971	0.314513
18	1.563982	0.318979
23	1.637136	0.375344
22	1.769547	0.36229
23	1.655589	0.36339
17	1.286044	0.332093
13	1.433895	0.329488
12	1.140094	0.308018
8	1.061837	0.2644
9	1.119656	0.272148
38	2.448582	0.448397
8	0.977669	0.265109
15	0.968085	0.310285
10	1.286257	0.287938
23	1.780853	0.362701
17	1.572856	0.334765
14	1.289045	0.31637
15	1.742756	0.320432
11	1.246748	0.298809
16	1.462237	0.314526
18	1.392802	0.340222
14	1.500738	0.308291
5	0.663769	0.236674
16	1.538848	0.318628
10	1.087604	0.266134
10	0.963728	0.281143
16	1.209821	0.315805
13	1.104522	0.306824
8	0.755807	0.268145
18	1.760987	0.332347
31	2.752736	0.422914
32	2.585785	0.424773
11	1.170529	0.288892
49	4.42615	0.526746
14	1.313225	0.319157
24	1.929967	0.363914
30	2.316188	0.420688
7	0.699241	0.270646
21	1.685091	0.352605
4	0.661597	0.235157
32	2.002608	0.410246
30	2.105667	0.389231
13	1.306979	0.305655
22	1.720882	0.356155
9	1.061265	0.28405
17	1.501774	0.328092
24	2.371863	0.370349
18	1.97869	0.337175
15	1.319317	0.307967
7	0.74627	0.262882
22	1.715309	0.354356
20	1.651719	0.351522
18	1.288485	0.367981
19	1.602061	0.339743
13	1.218488	0.317305
14	1.573582	0.322643
12	0.951229	0.306219
16	1.156377	0.311801
13	1.037069	0.305844
25	1.905048	0.377509
5	0.636898	0.264935
15	1.383885	0.296618
16	1.491039	0.320755
24	1.524561	0.355124
12	1.083956	0.293248
23	2.331978	0.35417
9	0.918978	0.270418
19	1.928159	0.340808
14	1.309463	0.323197
25	2.190402	0.37803
18	1.819318	0.343982
18	1.485122	0.334614
22	1.725389	0.359662
17	1.436925	0.319083
7	0.634665	0.273192
7	0.732769	0.262389
16	1.501156	0.320836
21	1.829771	0.342944
22	1.968405	0.339384
21	1.81326	0.353538
9	0.832675	0.28111
16	1.529647	0.321621
27	2.095457	0.403558
19	1.586956	0.343486
33	2.362752	0.435835
32	2.730152	0.434502
30	2.188564	0.404198
35	3.204132	0.438375
29	2.385922	0.386473
33	2.691502	0.443189
24	1.885707	0.386721
5	0.680928	0.271424
14	1.857113	0.306231
44	3.140175	0.489016
26	2.221015	0.387624
29	2.665813	0.4393
22	2.164227	0.36043
15	1.610726	0.318118
9	1.310421	0.285991
24	1.628934	0.371299
56	4.142367	0.585566
19	1.768966	0.341178
17	1.463041	0.341551
9	0.726881	0.289428
30	2.187086	0.416261
22	1.560414	0.356781
23	2.448305	0.366598
14	1.631186	0.30613
16	1.410623	0.316834
19	1.897721	0.333186
16	1.023484	0.321437
35	2.02077	0.440732
44	3.163034	0.479851
6	0.80504	0.25891
30	2.443833	0.399504
5	0.771853	0.243562
11	1.107961	0.290747
22	1.95882	0.347702
29	2.14103	0.399643
6	0.726351	0.26614
26	2.276273	0.383836
53	3.919025	0.572498
31	2.096825	0.430715
31	2.862133	0.420783
35	3.027426	0.43289
31	2.422736	0.402493
16	1.300806	0.339887
19	1.554341	0.332727
14	0.999545	0.309466
26	1.882498	0.376968
19	1.526673	0.339624
28	2.075881	0.391214
4	0.668713	0.258298
16	1.367012	0.352031
13	1.371919	0.323787
13	1.147886	0.314075
24	2.045068	0.3966
15	1.313912	0.360864
21	1.621179	0.346166
8	0.766803	0.257372
43	4.293526	0.479353
17	1.462993	0.321792
14	0.811489	0.317882
27	2.415712	0.392202
34	2.649248	0.445027
16	1.49163	0.320917
9	1.120561	0.286822
20	1.673651	0.355455
18	1.577403	0.337523
28	2.530757	0.405767
16	1.510766	0.31941
54	5.545394	0.572234
20	1.964427	0.340611
41	3.188572	0.494431
22	1.60419	0.368935
20	2.247152	0.350107
14	0.9787	0.30378
23	2.264713	0.358243
7	0.794637	0.270061
8	0.741298	0.255361
20	1.520654	0.338981
8	0.822071	0.278427
42	3.258946	0.496185
17	1.696154	0.335979
16	1.363747	0.333555
18	1.229454	0.344539
56	5.460811	0.588282
9	0.948205	0.287394
16	1.491149	0.317819
14	1.363112	0.316903
7	0.904523	0.274327
17	1.953008	0.335706
6	0.686052	0.261763
32	2.175725	0.426316
57	4.74752	0.587373
12	1.415695	0.295203
12	1.344662	0.294309
33	3.042349	0.428741
29	2.224888	0.402128
35	3.318085	0.442617
17	1.534577	0.334959
10	0.954155	0.296879
34	2.571874	0.442155
14	1.000134	0.329267
10	0.880453	0.274079
18	1.415561	0.318124
35	3.024435	0.426501
14	1.304051	0.320882
24	1.907924	0.363097
29	2.232607	0.397658
42	3.38991	0.507769
30	2.13801	0.41608
63	5.532798	0.617829
28	2.524117	0.389759
41	3.639722	0.457721
43	4.423547	0.480834
27	2.13894	0.370059
14	1.193303	0.295266
37	3.113617	0.446694
55	4.95041	0.561354
25	2.414337	0.377675
95	5.783864	0.654554
30	2.771292	0.451233
14	1.102003	0.30356
8	1.013095	0.267914
26	2.283133	0.375434
26	2.211523	0.376392
42	3.646647	0.504699
22	1.936736	0.363788
25	2.105512	0.384391
14	1.188676	0.320491
7	0.977727	0.269967
6	0.661302	0.244005
6	0.78866	0.250353
21	1.248818	0.342804
26	2.050856	0.376044
19	1.693561	0.338742
9	0.961754	0.270896
39	3.201024	0.455565
9	0.748088	0.286223
11	1.214671	0.285026
21	2.138182	0.342572
41	3.219435	0.462831
20	1.305903	0.325622
17	1.300025	0.310133
8	0.808563	0.272059
40	3.180375	0.456248
46	4.675262	0.51174
10	0.780169	0.281142
14	1.274821	0.303352
17	1.512201	0.321395
10	1.047547	0.290921
34	2.679899	0.428618
14	1.567889	0.295956
30	3.370652	0.392507
12	1.174216	0.281293
39	3.385722	0.458436
19	1.574699	0.324822
17	1.395382	0.31534
30	2.008662	0.394478
56	4.417551	0.576466
39	2.764032	0.459846
7	0.69044	0.246472
14	1.503143	0.303425
7	0.793053	0.285738
33	2.038615	0.423669
3	0.558001	0.225903
18	1.353673	0.328618
30	2.04756	0.401862
16	1.324164	0.304994
27	2.00339	0.37551
49	3.846471	0.531044
24	2.755611	0.36114
11	1.178894	0.281835
16	1.627363	0.308361
22	2.085039	0.340702
27	2.207185	0.381366
9	0.880968	0.26776
14	1.39088	0.303651
12	1.072464	0.284468
18	1.716192	0.317087
25	1.567593	0.361277
17	1.457959	0.316211
20	1.588988	0.345131
7	0.901088	0.261038
20	1.661442	0.352714
14	0.825524	0.322486
37	2.947461	0.46384
15	1.677596	0.30801
11	0.778221	0.28418
33	2.614326	0.419886
17	1.552	0.3354
57	3.924728	0.593466
32	2.977393	0.427536
23	1.878722	0.374085
41	3.18145	0.488597
12	1.127896	0.299631
18	1.459358	0.335004
13	0.940265	0.312086
7	0.869019	0.254519
6	0.673218	0.251371
